frame;hr
46589;87
46604;88
46619;88
46634;88
46649;88
46664;88
46679;88
46694;88
46709;89
46724;89
46739;89
46754;89
46769;89
46784;89
46799;88
46814;88
46829;88
46844;89
46859;89
46874;90
46889;90
46904;90
46919;90
46934;91
46949;91
46964;91
46979;91
46994;90
47009;90
47024;90
47039;90
47054;90
47069;90
47084;90
47099;90
47114;90
47129;90
47144;90
47159;91
47174;91
47189;91
47204;92
47219;92
47234;91
47249;91
47264;91
47279;91
47294;90
47309;90
47324;89
47339;89
47354;89
47369;89
47384;88
47399;88
47414;87
47429;87
47444;87
47459;87
47474;87
47489;88
47504;88
47519;88
47534;88
47549;88
47564;89
47579;89
47594;89
47609;89
47624;89
47639;89
47654;89
47669;89
47684;90
47699;90
47714;90
47729;90
47744;90
47759;89
47774;89
47789;89
47804;89
47819;89
47834;89
47849;89
47864;89
47879;88
47894;88
47909;88
47924;88
47939;88
47954;88
47969;88
47984;87
47999;87
48014;87
48029;87
48044;87
48059;87
48074;87
48089;87
48104;87
48119;87
48134;87
48149;87
48164;87
